Year,Month,Day,SiteID,RAIN,TR05,TR25,TR60,60cm MP,60cm VWC,60cm Se,60cm HC
    ,     ,   ,      , in ,degC,degC,degC,kPa    ,cm3/cm3 ,cm3/cm3,cm/d   
1995,6,7,MARE,0,-999,-999,-999,,,,
1995,6,8,MARE,1.33,-999,-999,-999,,,,
1995,6,9,MARE,2.81,-999,-999,-999,,,,
1995,6,10,MARE,0.11,-999,-999,-999,,,,
1995,6,11,MARE,0,-999,-999,-999,,,,
1995,6,12,MARE,0,-999,-999,-999,,,,
1995,6,13,MARE,0,-999,-999,-999,,,,
1995,6,14,MARE,0,-999,-999,-999,,,,
1995,6,15,MARE,0,-999,-999,-999,,,,
1995,6,16,MARE,0,-999,-999,-999,,,,
1995,6,17,MARE,0,-999,-999,-999,,,,
1995,6,18,MARE,0,-999,-999,-999,,,,
1995,6,19,MARE,0,-999,-999,-999,,,,
1995,6,20,MARE,0,-999,-999,-999,,,,
1995,6,21,MARE,0,-999,-999,-999,,,,
1995,6,22,MARE,0,-999,-999,-999,,,,
1995,6,23,MARE,0,-999,-999,-999,,,,
1995,6,24,MARE,0.18,-999,-999,-999,,,,
1995,6,25,MARE,0,-999,-999,-999,,,,
1995,6,26,MARE,0,-999,-999,-999,,,,
1995,6,27,MARE,0,-999,-999,-999,,,,
1995,6,28,MARE,0,-999,-999,-999,,,,
1995,6,29,MARE,0.8,-999,-999,-999,,,,
1995,6,30,MARE,0,-999,-999,-999,,,,
1995,7,1,MARE,0,-999,-999,-999,,,,
1995,7,2,MARE,0.13,-999,-999,-999,,,,
1995,7,3,MARE,0,-999,-999,-999,,,,
1995,7,4,MARE,0,-999,-999,-999,,,,
1995,7,5,MARE,0,-999,-999,-999,,,,
1995,7,6,MARE,0,-999,-999,-999,,,,
1995,7,7,MARE,0,-999,-999,-999,,,,
1995,7,8,MARE,0,-999,-999,-999,,,,
1995,7,9,MARE,0,-999,-999,-999,,,,
1995,7,10,MARE,0,-999,-999,-999,,,,
1995,7,11,MARE,0,-999,-999,-999,,,,
1995,7,12,MARE,0,-999,-999,-999,,,,
1995,7,13,MARE,0,-999,-999,-999,,,,
1995,7,14,MARE,0,-999,-999,-999,,,,
1995,7,15,MARE,0,-999,-999,-999,,,,
1995,7,16,MARE,0.01,-999,-999,-999,,,,
1995,7,17,MARE,0.03,-999,-999,-999,,,,
1995,7,18,MARE,0,-999,-999,-999,,,,
1995,7,19,MARE,0,-999,-999,-999,,,,
1995,7,20,MARE,1.61,-999,-999,-999,,,,
1995,7,21,MARE,0,-999,-999,-999,,,,
1995,7,22,MARE,0.25,-999,-999,-999,,,,
1995,7,23,MARE,0,-999,-999,-999,,,,
1995,7,24,MARE,0.51,-999,-999,-999,,,,
1995,7,25,MARE,0.47,-999,-999,-999,,,,
1995,7,26,MARE,0.05,-999,-999,-999,,,,
1995,7,27,MARE,0,-999,-999,-999,,,,
1995,7,28,MARE,0,-999,-999,-999,,,,
1995,7,29,MARE,0,-999,-999,-999,,,,
1995,7,30,MARE,0,-999,-999,-999,,,,
1995,7,31,MARE,0,-999,-999,-999,,,,
1995,8,1,MARE,2.84,-999,-999,-999,,,,
1995,8,2,MARE,1.27,-999,-999,-999,,,,
1995,8,3,MARE,0.4,-999,-999,-999,,,,
1995,8,4,MARE,0,-999,-999,-999,,,,
1995,8,5,MARE,0,-999,-999,-999,,,,
1995,8,6,MARE,0.79,-999,-999,-999,,,,
1995,8,7,MARE,0,-999,-999,-999,,,,
1995,8,8,MARE,0,-999,-999,-999,,,,
1995,8,9,MARE,0,-999,-999,-999,,,,
1995,8,10,MARE,0,-999,-999,-999,,,,
1995,8,11,MARE,0,-999,-999,-999,,,,
1995,8,12,MARE,0,-999,-999,-999,,,,
1995,8,13,MARE,0,-999,-999,-999,,,,
1995,8,14,MARE,0,-999,-999,-999,,,,
1995,8,15,MARE,0,-999,-999,-999,,,,
1995,8,16,MARE,0.53,-999,-999,-999,,,,
1995,8,17,MARE,0,-999,-999,-999,,,,
1995,8,18,MARE,0,-999,-999,-999,,,,
1995,8,19,MARE,0,-999,-999,-999,,,,
1995,8,20,MARE,0,-999,-999,-999,,,,
1995,8,21,MARE,0,-999,-999,-999,,,,
1995,8,22,MARE,0,-999,-999,-999,,,,
1995,8,23,MARE,0,-999,-999,-999,,,,
1995,8,24,MARE,0,-999,-999,-999,,,,
1995,8,25,MARE,0,-999,-999,-999,,,,
1995,8,26,MARE,0,-999,-999,-999,,,,
1995,8,27,MARE,0,-999,-999,-999,,,,
1995,8,28,MARE,0,-999,-999,-999,,,,
1995,8,29,MARE,0,-999,-999,-999,,,,
1995,8,30,MARE,0,-999,-999,-999,,,,
1995,8,31,MARE,0,-999,-999,-999,,,,
1995,9,1,MARE,0,-999,-999,-999,,,,
1995,9,2,MARE,0,-999,-999,-999,,,,
1995,9,3,MARE,0,-999,-999,-999,,,,
1995,9,4,MARE,0,-999,-999,-999,,,,
1995,9,5,MARE,0,-999,-999,-999,,,,
1995,9,6,MARE,0,-999,-999,-999,,,,
1995,9,7,MARE,0.1,-999,-999,-999,,,,
1995,9,8,MARE,0,-999,-999,-999,,,,
1995,9,9,MARE,0,-999,-999,-999,,,,
1995,9,10,MARE,0,-999,-999,-999,,,,
1995,9,11,MARE,0.45,-999,-999,-999,,,,
1995,9,12,MARE,0.98,-999,-999,-999,,,,
1995,9,13,MARE,0.01,-999,-999,-999,,,,
1995,9,14,MARE,0,-999,-999,-999,,,,
1995,9,15,MARE,1.08,-999,-999,-999,,,,
1995,9,16,MARE,0.09,-999,-999,-999,,,,
1995,9,17,MARE,0.02,-999,-999,-999,,,,
1995,9,18,MARE,0.04,-999,-999,-999,,,,
1995,9,19,MARE,1.48,-999,-999,-999,,,,
1995,9,20,MARE,0,-999,-999,-999,,,,
1995,9,21,MARE,0.76,-999,-999,-999,,,,
1995,9,22,MARE,0,-999,-999,-999,,,,
1995,9,23,MARE,0,-999,-999,-999,,,,
1995,9,24,MARE,0.03,-999,-999,-999,,,,
1995,9,25,MARE,0.22,-999,-999,-999,,,,
1995,9,26,MARE,0,-999,-999,-999,,,,
1995,9,27,MARE,0,-999,-999,-999,,,,
1995,9,28,MARE,0,-999,-999,-999,,,,
1995,9,29,MARE,0,-999,-999,-999,,,,
1995,9,30,MARE,0,-999,-999,-999,,,,
1995,10,1,MARE,0,-999,-999,-999,,,,
1995,10,2,MARE,1.04,-999,-999,-999,,,,
1995,10,3,MARE,0.01,-999,-999,-999,,,,
1995,10,4,MARE,0,-999,-999,-999,,,,
1995,10,5,MARE,0,-999,-999,-999,,,,
1995,10,6,MARE,0,-999,-999,-999,,,,
1995,10,7,MARE,0,-999,-999,-999,,,,
1995,10,8,MARE,0,-999,-999,-999,,,,
1995,10,9,MARE,0,-999,-999,-999,,,,
1995,10,10,MARE,0,-999,-999,-999,,,,
1995,10,11,MARE,0,-999,-999,-999,,,,
1995,10,12,MARE,0,-999,-999,-999,,,,
1995,10,13,MARE,0,-999,-999,-999,,,,
1995,10,14,MARE,0,-999,-999,-999,,,,
1995,10,15,MARE,0,-999,-999,-999,,,,
1995,10,16,MARE,0,-999,-999,-999,,,,
1995,10,17,MARE,0,-999,-999,-999,,,,
1995,10,18,MARE,0,-999,-999,-999,,,,
1995,10,19,MARE,0,-999,-999,-999,,,,
1995,10,20,MARE,0,-999,-999,-999,,,,
1995,10,21,MARE,0,-999,-999,-999,,,,
1995,10,22,MARE,0,-999,-999,-999,,,,
1995,10,23,MARE,0,-999,-999,-999,,,,
1995,10,24,MARE,0,-999,-999,-999,,,,
1995,10,25,MARE,0,-999,-999,-999,,,,
1995,10,26,MARE,0,-999,-999,-999,,,,
1995,10,27,MARE,0,-999,-999,-999,,,,
1995,10,28,MARE,0,-999,-999,-999,,,,
1995,10,29,MARE,0,-999,-999,-999,,,,
1995,10,30,MARE,0,-999,-999,-999,,,,
1995,10,31,MARE,0.02,-999,-999,-999,,,,
1995,11,1,MARE,0.17,-999,-999,-999,,,,
1995,11,2,MARE,0,-999,-999,-999,,,,
1995,11,3,MARE,0,-999,-999,-999,,,,
1995,11,4,MARE,0,-999,-999,-999,,,,
1995,11,5,MARE,0,-999,-999,-999,,,,
1995,11,6,MARE,0.01,-999,-999,-999,,,,
1995,11,7,MARE,0,-999,-999,-999,,,,
1995,11,8,MARE,0,-999,-999,-999,,,,
1995,11,9,MARE,0,-999,-999,-999,,,,
1995,11,10,MARE,0.01,-999,-999,-999,,,,
1995,11,11,MARE,0.03,-999,-999,-999,,,,
1995,11,12,MARE,0,-999,-999,-999,,,,
1995,11,13,MARE,0,-999,-999,-999,,,,
1995,11,14,MARE,0,-999,-999,-999,,,,
1995,11,15,MARE,0,-999,-999,-999,,,,
1995,11,16,MARE,0,-999,-999,-999,,,,
1995,11,17,MARE,0,-999,-999,-999,,,,
1995,11,18,MARE,0,-999,-999,-999,,,,
1995,11,19,MARE,0,-999,-999,-999,,,,
1995,11,20,MARE,0,-999,-999,-999,,,,
1995,11,21,MARE,0,-999,-999,-999,,,,
1995,11,22,MARE,0,-999,-999,-999,,,,
1995,11,23,MARE,0,-999,-999,-999,,,,
1995,11,24,MARE,0,-999,-999,-999,,,,
1995,11,25,MARE,0,-999,-999,-999,,,,
1995,11,26,MARE,0,-999,-999,-999,,,,
1995,11,27,MARE,0,-999,-999,-999,,,,
1995,11,28,MARE,0,-999,-999,-999,,,,
1995,11,29,MARE,0,-999,-999,-999,,,,
1995,11,30,MARE,0,-999,-999,-999,,,,
1995,12,1,MARE,0,-999,-999,-999,,,,
1995,12,2,MARE,0,-999,-999,-999,,,,
1995,12,3,MARE,0,-999,-999,-999,,,,
1995,12,4,MARE,0,-999,-999,-999,,,,
1995,12,5,MARE,0,-999,-999,-999,,,,
1995,12,6,MARE,0,-999,-999,-999,,,,
1995,12,7,MARE,0,-999,-999,-999,,,,
1995,12,8,MARE,0.13,-999,-999,-999,,,,
1995,12,9,MARE,0,-999,-999,-999,,,,
1995,12,10,MARE,0,-999,-999,-999,,,,
1995,12,11,MARE,0,-999,-999,-999,,,,
1995,12,12,MARE,0,-999,-999,-999,,,,
1995,12,13,MARE,0.01,-999,-999,-999,,,,
1995,12,14,MARE,0,-999,-999,-999,,,,
1995,12,15,MARE,0,-999,-999,-999,,,,
1995,12,16,MARE,0.12,-999,-999,-999,,,,
1995,12,17,MARE,0.87,-999,-999,-999,,,,
1995,12,18,MARE,0.7,-999,-999,-999,,,,
1995,12,19,MARE,0.08,-999,-999,-999,,,,
1995,12,20,MARE,0.02,-999,-999,-999,,,,
1995,12,21,MARE,0.01,-999,-999,-999,,,,
1995,12,22,MARE,0.02,-999,-999,-999,,,,
1995,12,23,MARE,0.08,-999,-999,-999,,,,
1995,12,24,MARE,0.1,-999,-999,-999,,,,
1995,12,25,MARE,0,-999,-999,-999,,,,
1995,12,26,MARE,0.01,-999,-999,-999,,,,
1995,12,27,MARE,0,-999,-999,-999,,,,
1995,12,28,MARE,0,-999,-999,-999,,,,
1995,12,29,MARE,0.02,-999,-999,-999,,,,
1995,12,30,MARE,0.22,-999,-999,-999,,,,
1995,12,31,MARE,0.01,-999,-999,-999,,,,
1996,1,1,MARE,0,-999,-999,-999,,,,
1996,1,2,MARE,0,-999,-999,-999,,,,
1996,1,3,MARE,0.05,-999,-999,-999,,,,
1996,1,4,MARE,0,-999,-999,-999,,,,
1996,1,5,MARE,0,-999,-999,-999,,,,
1996,1,6,MARE,0,-999,-999,-999,,,,
1996,1,7,MARE,0,-999,-999,-999,,,,
1996,1,8,MARE,0,-999,-999,-999,,,,
1996,1,9,MARE,0,-999,-999,-999,,,,
1996,1,10,MARE,0,-999,-999,-999,,,,
1996,1,11,MARE,0,-999,-999,-999,,,,
1996,1,12,MARE,0,-999,-999,-999,,,,
1996,1,13,MARE,0,-999,-999,-999,,,,
1996,1,14,MARE,0,-999,-999,-999,,,,
1996,1,15,MARE,0,-999,-999,-999,,,,
1996,1,16,MARE,0,-999,-999,-999,,,,
1996,1,17,MARE,0.02,-999,-999,-999,,,,
1996,1,18,MARE,0,-999,-999,-999,,,,
1996,1,19,MARE,0.01,-999,-999,-999,,,,
1996,1,20,MARE,0.03,-999,-999,-999,,,,
1996,1,21,MARE,0,-999,-999,-999,,,,
1996,1,22,MARE,0,-999,-999,-999,,,,
1996,1,23,MARE,0,-999,-999,-999,,,,
1996,1,24,MARE,0,-999,-999,-999,,,,
1996,1,25,MARE,0,-999,-999,-999,,,,
1996,1,26,MARE,0,-999,-999,-999,,,,
1996,1,27,MARE,0,-999,-999,-999,,,,
1996,1,28,MARE,0,-999,-999,-999,,,,
1996,1,29,MARE,0,-999,-999,-999,,,,
1996,1,30,MARE,0,-999,-999,-999,,,,
1996,1,31,MARE,0,-999,-999,-999,,,,
1996,2,1,MARE,0,-999,-999,-999,,,,
1996,2,2,MARE,0,-999,-999,-999,,,,
1996,2,3,MARE,0,-999,-999,-999,,,,
1996,2,4,MARE,0.07,-999,-999,-999,,,,
1996,2,5,MARE,0.2,-999,-999,-999,,,,
1996,2,6,MARE,0,-999,-999,-999,,,,
1996,2,7,MARE,0,-999,-999,-999,,,,
1996,2,8,MARE,0,-999,-999,-999,,,,
1996,2,9,MARE,0,-999,-999,-999,,,,
1996,2,10,MARE,0,-999,-999,-999,,,,
1996,2,11,MARE,0,-999,-999,-999,,,,
1996,2,12,MARE,0,-999,-999,-999,,,,
1996,2,13,MARE,0,-999,-999,-999,,,,
1996,2,14,MARE,0,-999,-999,-999,,,,
1996,2,15,MARE,0,-999,-999,-999,,,,
1996,2,16,MARE,0,-999,-999,-999,,,,
1996,2,17,MARE,0,-999,-999,-999,,,,
1996,2,18,MARE,0,-999,-999,-999,,,,
1996,2,19,MARE,0,-999,-999,-999,,,,
1996,2,20,MARE,0,-999,-999,-999,,,,
1996,2,21,MARE,0,-999,-999,-999,,,,
1996,2,22,MARE,0,-999,-999,-999,,,,
1996,2,23,MARE,0,-999,-999,-999,,,,
1996,2,24,MARE,0,-999,-999,-999,,,,
1996,2,25,MARE,0,-999,-999,-999,,,,
1996,2,26,MARE,0.01,-999,-999,-999,,,,
1996,2,27,MARE,0,-999,-999,-999,,,,
1996,2,28,MARE,0,-999,-999,-999,,,,
1996,2,29,MARE,0,-999,-999,-999,,,,
1996,3,1,MARE,0,-999,-999,-999,,,,
1996,3,2,MARE,0,-999,-999,-999,,,,
1996,3,3,MARE,0,-999,-999,-999,,,,
1996,3,4,MARE,0,-999,-999,-999,,,,
1996,3,5,MARE,0,-999,-999,-999,,,,
1996,3,6,MARE,0,-999,-999,-999,,,,
1996,3,7,MARE,0,-999,-999,-999,,,,
1996,3,8,MARE,0,-999,-999,-999,,,,
1996,3,9,MARE,0,-999,-999,-999,,,,
1996,3,10,MARE,0,-999,-999,-999,,,,
1996,3,11,MARE,0,-999,-999,-999,,,,
1996,3,12,MARE,0,-999,-999,-999,,,,
1996,3,13,MARE,0,-999,-999,-999,,,,
1996,3,14,MARE,0,-999,-999,-999,,,,
1996,3,15,MARE,0,-999,-999,-999,,,,
1996,3,16,MARE,0,-999,-999,-999,,,,
1996,3,17,MARE,0.02,-999,-999,-999,,,,
1996,3,18,MARE,0.12,-999,-999,-999,,,,
1996,3,19,MARE,0,-999,-999,-999,,,,
1996,3,20,MARE,0,-999,-999,-999,,,,
1996,3,21,MARE,0,-999,-999,-999,,,,
1996,3,22,MARE,0,-999,-999,-999,,,,
1996,3,23,MARE,0,-999,-999,-999,,,,
1996,3,24,MARE,0.3,-999,-999,-999,,,,
1996,3,25,MARE,0,-999,-999,-999,,,,
1996,3,26,MARE,0,-999,-999,-999,,,,
1996,3,27,MARE,0.3,-999,-999,-999,,,,
1996,3,28,MARE,0.07,-999,-999,-999,,,,
1996,3,29,MARE,0,-999,-999,-999,,,,
1996,3,30,MARE,0.09,-999,-999,-999,,,,
1996,3,31,MARE,0,-999,-999,-999,,,,
1996,4,1,MARE,0,-999,-999,-999,,,,
1996,4,2,MARE,0,-999,-999,-999,,,,
1996,4,3,MARE,0,-999,-999,-999,,,,
1996,4,4,MARE,0,-999,-999,-999,,,,
1996,4,5,MARE,0,-999,-999,-999,,,,
1996,4,6,MARE,0,-999,-999,-999,,,,
1996,4,7,MARE,0,-999,-999,-999,,,,
1996,4,8,MARE,0,-999,-999,-999,,,,
1996,4,9,MARE,0,-999,-999,-999,,,,
1996,4,10,MARE,0,-999,-999,-999,,,,
1996,4,11,MARE,0,-999,-999,-999,,,,
1996,4,12,MARE,0,-999,-999,-999,,,,
1996,4,13,MARE,0,-999,-999,-999,,,,
1996,4,14,MARE,0,-999,-999,-999,,,,
1996,4,15,MARE,0,-999,-999,-999,,,,
1996,4,16,MARE,0,-999,-999,-999,,,,
1996,4,17,MARE,0,-999,-999,-999,,,,
1996,4,18,MARE,0,-999,-999,-999,,,,
1996,4,19,MARE,0,-999,-999,-999,,,,
1996,4,20,MARE,0,-999,-999,-999,,,,
1996,4,21,MARE,0.3,-999,-999,-999,,,,
1996,4,22,MARE,0,-999,-999,-999,,,,
1996,4,23,MARE,0,-999,-999,-999,,,,
1996,4,24,MARE,0,-999,-999,-999,,,,
1996,4,25,MARE,0,-999,-999,-999,,,,
1996,4,26,MARE,0,-999,-999,-999,,,,
1996,4,27,MARE,0,-999,-999,-999,,,,
1996,4,28,MARE,0.07,-999,-999,-999,,,,
1996,4,29,MARE,0,-999,-999,-999,,,,
1996,4,30,MARE,0,-999,-999,-999,,,,
1996,5,1,MARE,0,-999,-999,-999,,,,
1996,5,2,MARE,0,-999,-999,-999,,,,
1996,5,3,MARE,0,-999,-999,-999,,,,
1996,5,4,MARE,0,-999,-999,-999,,,,
1996,5,5,MARE,0,-999,-999,-999,,,,
1996,5,6,MARE,0,-999,-999,-999,,,,
1996,5,7,MARE,0,-999,-999,-999,,,,
1996,5,8,MARE,0,-999,-999,-999,,,,
1996,5,9,MARE,0,-999,-999,-999,,,,
1996,5,10,MARE,0.2,-996,-996,-996,,,,
1996,5,11,MARE,0,-996,-996,-996,,,,
1996,5,12,MARE,0,-996,-996,-996,,,,
1996,5,13,MARE,0.1,-996,-996,-996,,,,
1996,5,14,MARE,0.03,-996,-996,-996,,,,
1996,5,15,MARE,0,-996,-996,-996,,,,
1996,5,16,MARE,0,-996,-996,-996,,,,
1996,5,17,MARE,0,-996,-996,-996,,,,
1996,5,18,MARE,0,-996,-996,-996,,,,
1996,5,19,MARE,0,-996,-996,-996,,,,
1996,5,20,MARE,0,-996,-996,-996,,,,
1996,5,21,MARE,0,-996,-996,-996,,,,
1996,5,22,MARE,0.25,-996,-996,-996,,,,
1996,5,23,MARE,0,-996,-996,-996,,,,
1996,5,24,MARE,0,-996,-996,-996,,,,
1996,5,25,MARE,0.17,-996,-996,-996,,,,
1996,5,26,MARE,0.82,-996,-996,-996,,,,
1996,5,27,MARE,0,-996,-996,-996,,,,
1996,5,28,MARE,0,-996,-996,-996,,,,
1996,5,29,MARE,0,-996,-996,-996,,,,
1996,5,30,MARE,0,-996,-996,-996,,,,
1996,5,31,MARE,0.28,-996,-996,-996,,,,
1996,6,1,MARE,0.95,-996,-996,-996,,,,
1996,6,2,MARE,0,-996,-996,-996,,,,
1996,6,3,MARE,0,-996,-996,-996,,,,
1996,6,4,MARE,0,-996,-996,-996,,,,
1996,6,5,MARE,0.02,-996,-996,-996,,,,
1996,6,6,MARE,0.53,-996,-996,-996,,,,
1996,6,7,MARE,-999,-996,-996,-996,,,,
1996,6,8,MARE,0,-996,-996,-996,,,,
1996,6,9,MARE,0,-996,-996,-996,,,,
1996,6,10,MARE,0,-996,-996,-996,,,,
1996,6,11,MARE,0,-996,-996,-996,,,,
1996,6,12,MARE,0,-996,-996,-996,,,,
1996,6,13,MARE,0,-996,-996,-996,,,,
1996,6,14,MARE,0,-996,-996,-996,,,,
1996,6,15,MARE,1.37,-996,-996,-996,,,,
1996,6,16,MARE,0.17,-996,-996,-996,,,,
1996,6,17,MARE,0.39,-996,-996,-996,,,,
1996,6,18,MARE,0.36,-996,-996,-996,,,,
1996,6,19,MARE,0,-996,-996,-996,,,,
1996,6,20,MARE,0,-996,-996,-996,,,,
1996,6,21,MARE,0,-996,-996,-996,,,,
1996,6,22,MARE,0,-996,-996,-996,,,,
1996,6,23,MARE,0,-996,-996,-996,,,,
1996,6,24,MARE,0,-996,-996,-996,,,,
1996,6,25,MARE,0.02,-996,-996,-996,,,,
1996,6,26,MARE,0,-996,-996,-996,,,,
1996,6,27,MARE,0.06,-996,-996,-996,,,,
1996,6,28,MARE,0,3.1362,2.1837,2.0621,-28.62714409,0.29915354,0.761662382,0.01675181
1996,6,29,MARE,0,3.3107,2.2865,2.0673,-28.89454901,0.298633291,0.760062994,0.016429497
1996,6,30,MARE,0,3.512,2.3859,2.0665,-28.85324779,0.298713404,0.760309283,0.01647873
1996,7,1,MARE,0,3.6453,2.5126,2.0721,-29.14360079,0.298152051,0.758583532,0.016136769
1996,7,2,MARE,0,3.7176,2.6907,2.0782,-29.46320397,0.297539103,0.756699162,0.015771312
1996,7,3,MARE,0,3.7488,2.9001,2.0876,-29.96258275,0.296591626,0.753786356,0.015222264
1996,7,4,MARE,0,3.788,3.152,2.0971,-30.47587423,0.295630562,0.750831781,0.014684409
1996,7,5,MARE,0,3.7921,3.3146,2.1089,-31.12569742,0.2944321,0.747147381,0.014039566
1996,7,6,MARE,0,3.8017,3.4044,2.1262,-32.10353542,0.292666062,0.741718095,0.013139161
1996,7,7,MARE,0,3.8226,3.4487,2.1334,-32.51949519,0.291928079,0.739449332,0.012779698
1996,7,8,MARE,0.07,3.8565,3.4856,2.164,-34.34830119,0.288773657,0.729751774,0.011347287
1996,7,9,MARE,1.18,2.3688,3.5351,2.2088,-37.21288088,0.284109775,0.715413719,0.009508085
1996,7,10,MARE,0.64,1.5028,3.5349,2.2472,-39.85764222,0.280077901,0.703018635,0.008150256
1996,7,11,MARE,0.1,1.5,3.4449,2.2801,-42.27261013,0.27660491,0.692341704,0.007129695
1996,7,12,MARE,0.01,1.5203,2.9285,2.2932,-43.27444005,0.275218465,0.688079392,0.006756908
1996,7,13,MARE,0,1.6602,2.6212,2.298,-43.64743692,0.274710044,0.686516368,0.006624848
1996,7,14,MARE,0.7,1.5736,2.568,2.3024,-43.99217431,0.27424382,0.685083066,0.006505878
1996,7,15,MARE,0,1.6651,2.5395,2.3075,-44.39516476,0.273703232,0.683421151,0.006370438
1996,7,16,MARE,0,1.8376,2.4892,2.3037,-44.09454866,0.274106042,0.684659498,0.006471105
1996,7,17,MARE,0,1.9763,2.4652,2.306,-44.27625645,0.273862249,0.683910012,0.006410002
1996,7,18,MARE,0,2.1489,2.4701,2.301,-43.88219082,0.274392181,0.685539169,0.006543518
1996,7,19,MARE,0,2.4673,2.5083,2.3014,-43.91358659,0.274349794,0.685408859,0.006532743
1996,7,20,MARE,0,2.9133,2.58,2.3006,-43.85081749,0.274434567,0.685669475,0.006554308
1996,7,21,MARE,0,3.4173,2.728,2.3008,-43.86650135,0.274413374,0.685604323,0.006548911
1996,7,22,MARE,1.03,3.6765,2.8948,2.3139,-44.90610533,0.273024584,0.681334799,0.006204143
1996,7,23,MARE,0,2.6872,2.8959,2.329,-46.1350314,0.271422426,0.676409329,0.005827509
1996,7,24,MARE,0.48,1.8533,3.1414,2.3464,-47.59290815,0.269575024,0.670729907,0.005419733
1996,7,25,MARE,0,1.5781,3.1729,2.3643,-49.14076632,0.267673874,0.664885249,0.005027935
1996,7,26,MARE,0.08,1.8176,3.1842,2.3792,-50.46753012,0.266091359,0.660020163,0.004722033
1996,7,27,MARE,0,1.8914,3.193,2.3959,-51.99719431,0.264318213,0.654569028,0.004399812
1996,7,28,MARE,0,2.0382,3.177,2.3969,-52.09024846,0.264212067,0.654242705,0.004381183
1996,7,29,MARE,0.14,2.2818,3.213,2.3979,-52.18346914,0.264105925,0.653916395,0.004362628
1996,7,30,MARE,1.28,1.7404,3.2335,2.4071,-53.04896535,0.263129631,0.650915001,0.004195334
1996,7,31,MARE,0,1.49,3.1461,2.4172,-54.01566849,0.262058355,0.647621603,0.004018591
1996,8,1,MARE,0.45,1.5291,3.0637,2.4156,-53.86136129,0.262228021,0.648143203,0.004046117
1996,8,2,MARE,0.15,1.5267,2.9741,2.4049,-52.84070182,0.263363055,0.651632609,0.004234785
1996,8,3,MARE,0.4,1.4887,2.5851,2.373,-49.91115683,0.266749824,0.662044467,0.004847156
1996,8,4,MARE,0,1.5866,1.9205,2.2632,-41.0143564,0.278390704,0.697831728,0.007638387
1996,8,5,MARE,0.07,1.7976,1.9009,2.1423,-33.04112381,0.291013543,0.736637799,0.012347402
1996,8,6,MARE,0,1.9857,1.9414,2.0981,-30.53041383,0.295529197,0.750520158,0.014628772
1996,8,7,MARE,0,2.2485,1.9904,2.085,-29.82361596,0.296854045,0.754593103,0.015372434
1996,8,8,MARE,0.16,2.6181,2.0574,2.0884,-30.0054719,0.296510828,0.753537962,0.015176316
1996,8,9,MARE,0.78,2.7196,2.1223,2.0951,-30.36708713,0.295833178,0.751454678,0.014796239
1996,8,10,MARE,1.75,2.2445,1.8412,1.9282,-22.53212709,0.312094459,0.801446319,0.027134942
1996,8,11,MARE,0,1.7391,1.5088,1.5597,-11.65883383,0.341385517,0.891495071,0.083964641
1996,8,12,MARE,0,1.759,1.5229,1.5557,-11.57574733,0.341643074,0.892286872,0.084858357
1996,8,13,MARE,0,1.8665,1.5618,1.5621,-11.70897172,0.341230331,0.891017988,0.083431494
1996,8,14,MARE,0,2.0079,1.5944,1.5768,-12.02080576,0.340269157,0.888063074,0.080216322
1996,8,15,MARE,0,2.1508,1.6259,1.5828,-12.15045918,0.339871572,0.886840791,0.078928831
1996,8,16,MARE,0,2.3108,1.6618,1.6055,-12.65376199,0.338339766,0.882131599,0.074187392
1996,8,17,MARE,0.01,2.4863,1.6987,1.6236,-13.06997169,0.337087131,0.878280653,0.070552704
1996,8,18,MARE,0,2.6215,1.7349,1.6572,-13.87923949,0.334688694,0.870907201,0.06414446
1996,8,19,MARE,0,2.8463,1.7682,1.6729,-14.274372,0.333535653,0.867362436,0.061299152
1996,8,20,MARE,0,3.0893,1.8166,1.7012,-15.01524715,0.331405781,0.860814624,0.056405703
1996,8,21,MARE,0,3.3574,1.8676,1.7313,-15.8454907,0.329068788,0.853630066,0.051526483
1996,8,22,MARE,0,3.5434,1.9256,1.7575,-16.60544347,0.326975622,0.847195099,0.047545359
1996,8,23,MARE,0,3.6347,1.9877,1.778,-17.22539178,0.325300365,0.842044901,0.04459828
1996,8,24,MARE,0,3.6901,2.0634,1.8127,-18.32796731,0.322391676,0.833102793,0.039935092
1996,8,25,MARE,0.12,3.7507,2.1387,1.835,-19.07351191,0.320475346,0.827211468,0.03714697
1996,8,26,MARE,0.18,3.7334,2.1807,1.8545,-19.75025814,0.318770425,0.82197007,0.034837985
1996,8,27,MARE,0,3.5099,2.2029,1.8668,-20.18942518,0.317681351,0.818621959,0.033441808
1996,8,28,MARE,0,3.2923,2.2528,1.8853,-20.86841896,0.316023918,0.813526556,0.031427331
1996,8,29,MARE,0,3.1996,2.3228,1.9029,-21.53556515,0.31442606,0.808614302,0.029603623
1996,8,30,MARE,0.02,3.4299,2.4196,1.9182,-22.13283299,0.313020829,0.804294235,0.028089576
1996,8,31,MARE,0.27,3.0654,2.5271,1.9321,-22.68979722,0.31173151,0.800330516,0.026769987
1996,9,1,MARE,0,2.5989,2.6175,1.9488,-23.37752198,0.310167004,0.795520794,0.025252991
1996,9,2,MARE,0,3.0528,2.7092,1.9715,-24.34587819,0.308014341,0.788902919,0.023306624
1996,9,3,MARE,0,3.3661,2.8054,1.9859,-24.98085575,0.306633839,0.784658876,0.022138549
